#{"t_start": 1733943896.3583431, "env_id": null}
r,l,t
121.5,485,9416.038375
107.3,151,9418.192024
26.4,1200,9434.70779
105.75,117,9436.21859
105.7,114,9437.824755
33.3,1200,9454.258893
104.85,105,9455.5798
106.2,129,9457.199618
105.15,103,9458.511754
109.4,322,9463.111914
129.85,1160,9478.900431
100.05,1,9478.915946
103.6,72,9480.084611
11.5,1200,9496.299707
107.1,159,9498.558257
103.95,185,9500.947584
105.95,119,9502.425652
22.4,1200,9518.854306
-991.55,1076,9533.581395
114.2,625,9541.876121
12.6,1200,9558.118748
102.75,56,9559.141857
104.15,83,9560.300942
113.15,266,9563.944364
114.85,1068,9578.661055
109.45,191,9581.195598
102.15,45,9581.782913
103.3,103,9583.083491
13.6,1200,9599.312335
106.3,131,9600.944968
104.45,89,9602.120868
108.8,184,9604.607443
104.35,91,9606.19567
102.5,98,9607.709232
103.65,101,9609.007544
105.55,111,9610.42955
100.05,1,9610.443058
-988.85,680,9619.166367
101.5,30,9619.562115
104.7,94,9620.947283
20.7,1200,9637.617688
14.15,1200,9654.101164
106.25,158,9656.409787
104.9,98,9657.678588
104.45,106,9659.064544
102.55,121,9660.830556
106.7,138,9662.548503
121.4,645,9671.368919
-990.25,519,9677.970076
111.25,436,9683.657502
114.65,400,9689.544168
-999.65,594,9697.425378
102.45,50,9698.104973
105.0,105,9699.464778
105.1,110,9701.120908
111.55,820,9712.176439
-995.4,783,9723.189138
110.4,805,9733.936351
109.65,196,9736.804601
103.8,184,9739.162179
103.65,136,9741.046516
109.25,321,9745.138565
105.25,124,9746.765475
105.85,117,9748.35094
106.2,163,9750.932647
14.25,1200,9767.431823
-992.85,384,9772.585535
107.6,152,9774.516088
114.75,452,9780.711446
104.65,175,9783.409258
100.0,1,9783.433294
109.8,380,9788.468793
109.3,437,9794.094383
18.95,1200,9810.397342
107.35,151,9812.401448
124.7,703,9822.402116
127.1,664,9831.689834
106.05,124,9833.354908
119.95,399,9838.50338
10.55,1200,9854.591747
23.85,1200,9870.969736
109.0,183,9873.255439
16.65,1200,9889.705939
109.5,194,9892.201166
-984.1,1192,9908.642143
105.45,109,9911.385348
129.2,589,9919.135298
103.45,95,9920.310137
106.35,208,9923.097411
105.0,124,9924.837476
101.95,39,9925.488807
109.9,662,9934.635638
106.4,128,9936.250377
-994.6,256,9939.721826
104.05,81,9940.962675
106.45,129,9943.000953
103.95,116,9944.664391
107.55,265,9948.070163
19.7,1200,9964.435498
118.95,699,9973.978565
108.35,169,9976.540207
105.0,126,9978.274545
108.7,177,9980.576542
103.6,73,9981.515857
14.55,1200,9997.881792
112.4,250,10001.028868
-993.7,404,10007.054518
105.8,118,10008.67643
-994.05,274,10012.378504
111.65,238,10015.365077
120.55,608,10024.014421
106.1,152,10026.011538
-994.45,270,10029.467267
103.05,97,10030.820516
18.9,1200,10047.198365
113.95,302,10051.060284
21.45,1200,10067.675845
-996.2,829,10079.148489
104.35,105,10080.460209
7.75,1200,10096.77385
105.65,210,10099.517897
108.85,179,10102.352343
100.0,1,10102.374402
117.25,492,10108.999529
119.65,795,10119.920955
105.55,112,10121.351858
104.55,114,10122.853007
31.95,1200,10139.207214
103.35,177,10141.493126
125.25,889,10153.705493
109.15,208,10156.664025
10.4,1200,10173.003419
102.65,98,10174.291958
-985.5,635,10182.983716
116.6,472,10189.170959
18.85,1200,10205.643757
-993.1,1001,10219.179574
107.15,155,10221.392057
103.9,251,10224.595208
104.15,84,10225.657445
130.5,978,10239.308864
-995.8,829,10250.629326
121.0,675,10259.412649
8.8,1200,10275.617209
102.45,50,10276.298738
109.55,196,10279.302714
-996.1,773,10289.645358
103.7,74,10290.705434
106.35,144,10292.629114
122.05,653,10301.698907
107.2,244,10304.852423
103.9,78,10305.876401
105.85,260,10309.86153
104.8,142,10311.96562
-995.1,220,10314.896255
117.55,391,10320.001317
130.7,787,10330.954228
-995.25,882,10342.713742
-997.0,983,10355.691418
104.15,177,10358.374861
11.7,1200,10375.089469
104.3,86,10376.334919
-993.9,359,10380.992979
-990.9,1099,10396.079183
104.25,111,10397.582236
122.45,548,10404.795409
107.7,154,10407.207232
106.2,128,10409.08794
117.75,553,10416.381169
103.6,101,10417.707068
107.25,145,10419.718864
13.75,1200,10436.226298
-995.4,224,10439.79063
-986.5,670,10448.619492
16.65,1200,10464.980419
112.95,262,10468.403348
104.4,104,10470.098261
108.4,173,10472.675731
-996.0,187,10475.115594
105.15,130,10476.78299
9.35,1200,10493.009655
111.2,331,10497.375788
106.35,169,10499.537409
9.55,1200,10515.677946
114.25,537,10523.472778
100.05,1,10523.485307
106.65,287,10527.209162
103.35,67,10528.058002
107.25,145,10529.920644
105.25,108,10531.28119
105.4,108,10532.868083
-997.5,798,10543.618703
122.35,753,10554.146228
105.95,133,10555.860858
-986.0,664,10564.769965
-984.2,1146,10580.419741
102.4,85,10581.711903
104.2,109,10583.357335
104.25,108,10584.82829
111.4,457,10590.987069
103.8,76,10591.944673
104.55,91,10594.23965
107.15,206,10597.097513
103.9,88,10598.546303
106.45,141,10600.51598
101.7,34,10600.944623
101.95,39,10601.442571
100.05,1,10601.455603
102.55,95,10602.660392
104.15,83,10603.709184
105.0,110,10605.322318
100.35,7,10605.411425
104.9,117,10606.882408
104.55,91,10608.029798
21.15,1200,10623.823363
106.3,127,10625.542833
-994.95,848,10637.295781
105.2,104,10638.63214
101.0,20,10638.895605
115.0,540,10646.435614
102.8,83,10647.731054
103.55,88,10648.872884
103.95,79,10649.90037
103.85,96,10651.12179
104.25,135,10653.0839
14.05,1200,10669.391469
107.9,514,10675.950216
-994.65,462,10682.689738
-994.1,295,10686.66338
113.7,319,10690.677342
104.65,93,10691.899026
103.55,94,10693.231508
-999.05,800,10703.994559
104.75,95,10705.161528
104.35,90,10706.481145
107.65,169,10708.852619
103.35,105,10710.467157
-984.5,816,10721.535032
106.5,130,10723.412977
104.7,108,10724.987504
108.45,170,10727.64388
100.05,1,10727.658929
109.75,483,10734.215711
108.0,193,10736.70568
107.75,531,10744.407723
108.8,490,10750.920076
103.7,75,10751.872472
19.8,1200,10767.815231
102.25,45,10768.373414
20.2,1200,10784.306262
104.7,203,10787.023004
9.45,1200,10803.067988
5.4,1200,10819.259246
106.5,130,10821.193393
100.05,1,10821.216444
110.65,322,10825.814333
15.9,1200,10842.195582
104.85,122,10843.843381
104.1,102,10845.180459
112.85,653,10853.813694
103.8,222,10857.04846
102.5,52,10857.737631
100.0,1,10857.758686
-993.75,1064,10871.855434
105.85,271,10875.445699
107.35,216,10878.119601
-993.1,252,10881.269012
106.45,129,10882.870414
106.95,235,10886.237219
110.65,214,10889.182886
109.75,238,10892.138771
107.5,376,10896.975581
105.5,110,10898.427094
6.15,1200,10914.827923
106.4,264,10918.694825
17.3,1200,10935.144391
14.35,1200,10951.404194
107.1,383,10956.675323
104.15,104,10958.032303
13.9,1200,10974.208055
103.0,100,10975.468439
104.2,154,10977.561504
103.65,73,10978.547744
3.75,1200,10994.988873
100.0,1,10995.003388
-978.4,1057,11009.350549
103.15,109,11010.906053
0.95,1200,11027.130663
104.9,103,11028.48052
109.8,238,11032.244728
105.8,116,11033.764771
103.0,97,11035.021166
2.65,1200,11051.553604
101.15,23,11051.868132
102.55,109,11053.292222
102.85,57,11054.035633
102.75,56,11054.749429
103.9,156,11056.725669
104.15,83,11057.917852
104.45,121,11059.41463
105.65,134,11061.364245
105.2,104,11063.006114
105.75,115,11064.809707
105.35,138,11066.625942
103.85,78,11067.641611
7.9,1200,11084.042096
103.0,114,11085.569143
105.3,135,11087.282696
107.85,608,11095.762995
105.0,214,11098.561145
104.5,91,11099.829877
105.2,196,11102.46026
-995.5,279,11105.963909
105.7,133,11107.691505
104.5,91,11108.965403
106.55,131,11111.070581
108.65,173,11113.648039
107.05,233,11116.688909
102.65,53,11117.40549
14.45,1200,11133.787971
105.3,106,11135.157824
105.0,245,11138.362288
105.5,122,11139.992675
0.4,1200,11156.437656
103.0,60,11157.362535
101.5,30,11157.845792
104.15,83,11159.089882
102.6,52,11159.88134
1.15,1200,11176.208397
100.05,1,11176.222934
106.2,124,11177.852827
102.95,59,11178.618048
105.75,301,11182.746099
9.4,1200,11199.038212
131.4,1191,11215.342903
101.55,31,11215.73896
127.45,603,11224.16287
104.65,158,11226.367619
100.05,1,11226.390686
107.6,187,11228.836038
106.9,140,11230.62841
105.75,152,11232.542093
108.05,331,11237.152486
116.05,588,11245.339469
107.8,210,11248.209573
-989.85,1144,11263.788973
115.2,896,11276.491818
106.0,120,11278.034963
17.65,1200,11294.45102
102.45,49,11295.066109
101.5,30,11295.452672
102.05,106,11296.792977
104.75,97,11298.197274
104.95,127,11299.955701
119.5,780,11310.943959
105.3,124,11312.507293
104.3,101,11313.765498
100.05,1,11313.778517
-999.05,499,11321.189068
1.85,1200,11337.537959
108.65,176,11339.813013
103.8,190,11342.229137
100.05,1,11342.250589
105.85,118,11343.915425
103.9,78,11344.894358
106.15,124,11346.429803
115.05,484,11353.303795
-998.75,945,11366.032095
111.3,318,11370.67371
-998.95,539,11377.563169
107.85,177,11379.851232
105.5,144,11382.11819
8.9,1200,11398.709459
2.7,1200,11414.921982
114.1,736,11424.865837
101.5,30,11425.239571
115.8,797,11436.343005
102.75,55,11437.05305
102.8,56,11437.809179
103.8,76,11438.812265
104.5,90,11439.961806
113.3,417,11445.767458
124.55,977,11459.10241
101.25,25,11459.419805
107.95,165,11461.780816
106.05,156,11464.253612
106.65,160,11466.339595
115.4,924,11478.915497
105.15,161,11481.255393
106.1,291,11485.064809
105.45,153,11487.000254
106.1,154,11489.047164
101.95,39,11489.535327
107.25,164,11491.640262
107.4,176,11494.207163
104.2,85,11495.635761
101.35,27,11496.063495
100.05,1,11496.078546
107.9,218,11498.963214
101.75,35,11499.413314
112.25,453,11505.372926
3.7,1200,11521.805521
103.45,70,11522.832429
112.75,407,11528.795669
109.95,376,11533.827184
101.6,32,11534.23002
103.85,79,11535.267566
106.15,536,11542.485056
4.15,1200,11559.28839
108.35,350,11564.003676
109.6,238,11567.081857
105.55,111,11568.485644
105.65,118,11570.104213
113.15,354,11575.378496
134.8,923,11587.786843
103.65,73,11588.74788
104.1,83,11589.995996
100.45,9,11590.133797
108.2,185,11592.928508
106.1,195,11595.449722
16.65,1200,11611.836948
104.55,91,11613.141051
100.05,1,11613.161102
107.25,253,11616.42889
106.75,146,11618.275904
119.8,501,11625.500961
105.55,111,11626.942072
106.5,152,11628.870995
100.05,1,11628.88452
5.35,1200,11645.215651
107.65,160,11647.259394
106.45,129,11648.881261
109.25,285,11652.842272
117.35,549,11660.653895
102.75,55,11661.374829
110.3,228,11664.267016
103.65,73,11665.195351
105.1,102,11666.569727
109.55,231,11669.933244
105.55,111,11671.712052
103.85,78,11672.791804
101.75,35,11673.248804
103.75,75,11674.219004
14.75,1200,11690.553848
105.05,101,11691.860926
103.45,70,11692.770595
105.4,108,11694.313445
119.4,811,11705.447057
104.7,134,11707.172711
108.4,315,11711.264741
136.6,1062,11725.949172
109.7,199,11728.475263
104.9,99,11729.709071
112.75,495,11736.967791
105.5,110,11738.400975
100.8,16,11738.638459
103.15,63,11739.589329
31.9,1200,11755.691647
102.85,57,11756.431037
6.1,1200,11772.760958
100.95,19,11773.002968
23.9,1200,11789.401806
101.35,27,11789.785552
102.35,48,11790.465295
110.45,379,11795.653132
105.65,150,11797.810368
108.1,259,11801.52733
109.1,183,11804.086973
102.15,43,11804.635675
116.9,612,11812.369132
104.3,86,11813.74737
106.1,197,11816.767023
131.2,805,11827.321149
105.3,134,11829.114584
106.1,122,11831.14927
-989.25,936,11843.43283
106.9,273,11847.379577
105.6,112,11849.068575
1.55,1200,11865.464229
104.5,142,11867.283741
104.45,92,11868.570335
104.35,87,11869.703334
8.0,1200,11885.978483
102.8,56,11886.702494
104.9,154,11888.599505
113.55,325,11892.705323
105.4,135,11894.878623
3.35,1200,11911.289461
106.4,190,11913.95816
108.6,232,11916.955736
114.7,456,11922.94864
112.1,300,11927.352362
104.6,92,11928.8257
105.3,182,11931.203207
100.75,15,11931.413185
104.45,89,11932.56712
110.95,225,11935.43228
106.25,125,11937.008627
105.95,151,11939.141534
105.9,121,11940.734848
105.3,106,11942.427712
106.15,147,11944.671582
105.45,139,11946.468374
104.2,84,11947.547283
108.1,206,11950.344526
12.3,1200,11967.519212
106.0,120,11969.018559
101.95,39,11969.501659
120.95,758,11980.072026
107.4,151,11982.025631
105.3,108,11983.640938
20.0,1200,11999.806209
7.95,1200,12016.165995
25.05,1200,12032.43604
5.95,1200,12048.893127
3.0,1200,12065.476779
33.8,1200,12081.881478
-994.7,710,12091.965854
113.7,288,12095.603085
108.1,229,12098.482274
-999.5,866,12110.457054
5.9,1200,12126.887975
104.5,129,12128.652903
106.1,122,12130.233752
11.6,1200,12146.136723
105.75,115,12147.568302
13.75,1200,12163.919842
105.95,119,12165.721353
104.25,133,12167.805112
20.25,1200,12184.294294
105.75,115,12185.838945
100.05,1,12185.852463
8.65,1200,12202.306872
102.25,48,12202.916011
-999.25,744,12212.702981
106.05,182,12215.545305
103.1,62,12216.497687
108.05,562,12223.966059
105.35,202,12226.737162
-995.35,705,12236.790576
106.35,127,12238.432351
106.4,130,12240.061839
100.0,1,12240.080907
116.5,536,12247.580348
13.85,1200,12264.275933
104.85,97,12265.540952
106.15,125,12267.167953
109.5,223,12270.033816
106.2,141,12271.860766
110.95,292,12275.747757
102.05,41,12276.285585
118.3,472,12283.29704
106.25,126,12284.9138
104.05,81,12285.936712
106.1,122,12287.459455
107.85,160,12289.621099
2.5,1200,12305.812843
-974.05,1093,12320.955769
103.1,62,12321.75043
-987.75,1174,12337.925276
106.25,125,12339.497725
106.6,148,12341.452135
106.25,148,12343.822815
102.85,57,12344.712833
110.15,268,12348.092775
105.35,136,12349.845573
128.5,951,12363.056816
105.55,133,12364.817741
102.45,49,12365.494535
106.95,177,12367.687166
102.95,59,12368.433766
104.85,97,12369.682911
105.4,156,12371.908304
103.35,71,12372.839503
106.05,121,12374.669652
100.05,1,12374.686674
105.05,124,12376.593962
101.45,29,12376.977196
101.95,39,12377.48477
102.15,43,12378.031447
104.25,85,12379.112303
16.25,1200,12395.618507
114.6,473,12401.812248
104.6,92,12402.952094
104.9,135,12404.819424
33.2,1200,12421.170513
10.1,1200,12437.764883
105.45,151,12440.106807
104.7,120,12441.808562
106.65,148,12443.778333
103.35,73,12444.726657
106.25,128,12446.348815
105.75,115,12447.768574
109.4,188,12450.093403
107.0,177,12452.637553
103.55,71,12453.771328
105.0,143,12455.97419
20.75,1200,12472.568297
124.25,536,12479.642722
17.2,1200,12495.879282
111.75,249,12499.136888
105.0,154,12501.261272
103.1,62,12502.282253
-989.4,1102,12516.902664
108.9,323,12521.760353
106.2,125,12523.500914
123.35,589,12531.085398
100.0,1,12531.097412
102.25,45,12531.669734
18.35,1200,12547.904264
113.1,281,12552.302594
103.15,79,12553.335281
102.9,58,12554.091481
106.6,135,12555.834047
106.15,126,12557.461313
104.3,110,12558.935552
101.05,21,12559.251206
12.15,1200,12575.644215
-995.25,663,12584.933059
105.85,123,12586.658784
-990.6,1071,12601.256893
109.1,232,12604.398567
106.65,186,12606.872018
107.45,227,12609.741599
110.45,272,12613.490908
103.05,103,12615.154317
106.35,153,12617.387616
104.8,146,12619.254484
106.55,131,12620.949678
106.85,201,12623.562601
102.65,53,12624.358027
108.75,175,12626.628834
104.5,91,12627.842897
105.9,118,12629.481193
104.2,145,12631.828834
104.2,88,12633.082429
102.4,48,12633.715122
112.7,350,12638.203531
103.65,73,12639.168621
106.55,186,12642.411763
102.6,91,12643.595238
110.75,411,12649.54053
111.7,320,12653.873391
105.95,122,12655.42683
102.6,52,12656.071173
104.15,83,12657.10314
106.55,134,12658.985648
107.45,153,12660.973585
18.25,1200,12677.239259
100.05,1,12677.254775
12.7,1200,12693.734593
101.25,25,12694.148869
104.05,159,12696.656914
106.1,122,12698.216604
100.0,1,12698.237631
107.0,183,12700.609481
112.4,358,12705.153486
108.2,199,12707.904015
29.15,1200,12724.574206
25.15,1200,12741.173251
102.05,71,12742.244828
103.85,77,12743.436973
104.65,93,12744.851297
13.6,1200,12761.029546
102.8,56,12761.752817
102.35,47,12762.372715
104.35,87,12763.509051
100.4,8,12763.610686
102.05,41,12764.134588
105.7,120,12765.672968
107.5,207,12768.476984
105.7,179,12770.68689
107.3,146,12772.536994
-986.05,1146,12788.140442
112.5,321,12792.914217
107.75,197,12795.655357
106.0,120,12797.222476
15.15,1200,12813.746929
105.25,107,12815.183091
111.2,361,12819.771418
112.7,439,12826.224818
111.05,424,12831.865586
107.8,293,12835.604406
108.65,209,12838.643082
103.95,79,12839.8391
104.7,94,12841.316646
101.9,38,12841.816217
-993.95,314,12845.898088
103.95,94,12847.120732
105.8,116,12848.710633
111.4,244,12851.841399
111.0,328,12856.768178
104.2,126,12858.454229
106.25,125,12860.064236
107.35,147,12861.96338
109.15,229,12864.908442
101.75,35,12865.393018
107.35,261,12869.056989
20.65,1200,12885.789927
107.05,187,12888.62952
-979.55,1143,12904.162734
107.55,225,12907.109358
103.75,75,12908.073838
114.55,385,12913.158451
118.55,647,12922.167839
107.15,144,12924.043786
106.2,125,12925.711547
108.4,291,12929.579748
11.8,1200,12945.837826
105.6,112,12947.264334
106.45,281,12951.465855
113.35,270,12955.10963
104.1,82,12956.319341
103.8,82,12957.394141
102.8,56,12958.139294
108.1,260,12961.515247
102.75,55,12962.238991
105.85,120,12963.822444
100.05,1,12963.842734
107.0,140,12965.964
106.15,123,12967.894171
106.55,131,12969.691421
34.55,1200,12986.07454
116.5,659,12994.782732
103.85,77,12995.789134
106.8,159,12998.116834
110.75,331,13002.977257
107.5,209,13005.765296
102.95,59,13006.536947
-986.2,741,13016.575125
105.7,114,13018.03942
106.2,125,13019.779474
105.55,111,13021.175681
102.2,44,13021.762463
110.5,315,13025.856055
106.2,155,13027.806995
12.5,1200,13044.050508
101.25,25,13044.368717
102.2,44,13044.983731
105.8,116,13046.880117
103.3,71,13048.045486
104.85,147,13050.036659
118.05,644,13058.482949
102.05,41,13059.067368
112.05,275,13063.077065
10.8,1200,13079.385278
104.0,80,13080.653265
103.7,74,13081.58251
104.5,90,13082.691075
105.7,125,13084.474854
9.2,1200,13100.765376
-991.85,337,13105.036526
106.4,152,13106.913367
103.8,76,13107.869964
113.8,675,13117.46307
107.1,245,13120.745878
104.1,83,13121.816866
105.75,115,13123.315279
100.05,1,13123.33532
104.75,181,13125.856562
105.9,118,13127.816696
104.1,82,13129.011115
103.5,70,13129.934424
105.5,110,13131.340653
105.55,166,13133.474204
104.55,95,13134.706609
106.3,126,13136.325876
102.5,50,13136.964814
-987.9,617,13146.043529
104.0,80,13147.066614
101.4,28,13147.431342
106.15,123,13149.048264
102.65,71,13149.960795
107.0,140,13151.741637
106.8,139,13153.521588
100.0,1,13153.5351
108.25,165,13155.907159
102.15,51,13156.581128
106.55,152,13158.910941
105.85,117,13160.733961
102.1,42,13161.266991
106.4,131,13162.952971
102.95,89,13164.130938
113.5,481,13170.48682
100.05,1,13170.500853
104.7,96,13171.929052
107.2,235,13175.50516
111.95,381,13180.669023
106.9,140,13182.559902
105.4,127,13184.123997
12.05,1200,13200.375128
100.05,1,13200.388172
103.8,76,13201.360705
106.9,138,13203.151705
105.6,151,13205.250892
103.95,83,13206.556754
104.15,83,13207.93511
107.2,249,13211.336845
100.0,1,13211.355878
104.85,97,13212.608103
